apps/desktop/src/app/right-sidebar/terminal/instance.tsx	text	116	4111
apps/desktop/src/app/right-sidebar/terminal/links.test.ts	text	75	2954
apps/desktop/src/app/right-sidebar/terminal/links.ts	text	35	1439
apps/desktop/src/app/right-sidebar/terminal/persistent.test.tsx	text	336	8740
apps/desktop/src/app/right-sidebar/terminal/persistent.tsx	text	248	7742
apps/desktop/src/app/right-sidebar/terminal/rail.test.tsx	text	49	1856
apps/desktop/src/app/right-sidebar/terminal/rail.tsx	text	160	6227
apps/desktop/src/app/right-sidebar/terminal/revive-buffer.test.ts	text	97	3797
apps/desktop/src/app/right-sidebar/terminal/selection.ts	text	136	4406
apps/desktop/src/app/right-sidebar/terminal/terminal-font.test.ts	text	124	3511
apps/desktop/src/app/right-sidebar/terminal/terminal-font.ts	text	138	3547
apps/desktop/src/app/right-sidebar/terminal/terminals.test.ts	text	190	7164
apps/desktop/src/app/right-sidebar/terminal/terminals.ts	text	399	13293
apps/desktop/src/app/right-sidebar/terminal/use-agent-terminal.test.tsx	text	156	4027
apps/desktop/src/app/right-sidebar/terminal/use-agent-terminal.ts	text	224	7202
apps/desktop/src/app/right-sidebar/terminal/use-terminal-font.test.tsx	text	40	1294
apps/desktop/src/app/right-sidebar/terminal/use-terminal-font.ts	text	53	1744
apps/desktop/src/app/right-sidebar/terminal/use-terminal-session.ts	text	1059	36516
apps/desktop/src/app/right-sidebar/terminal/workspace.tsx	text	66	2443
apps/desktop/src/app/routes.test.ts	text	30	1266
apps/desktop/src/app/routes.ts	text	263	9361
apps/desktop/src/app/routes.workspace-reveal.test.ts	text	189	5728
apps/desktop/src/app/session-picker-overlay.tsx	text	32	1016
apps/desktop/src/app/session-switcher.tsx	text	120	3842
apps/desktop/src/app/session/hooks/preview-open.test.tsx	text	202	6503
apps/desktop/src/app/session/hooks/session-context-drift.test.ts	text	198	7038
apps/desktop/src/app/session/hooks/session-context-drift.ts	text	116	5414
apps/desktop/src/app/session/hooks/use-background-queue-drain.test.tsx	text	225	7993
apps/desktop/src/app/session/hooks/use-background-queue-drain.ts	text	199	6016
apps/desktop/src/app/session/hooks/use-context-suggestions.ts	text	58	1669
apps/desktop/src/app/session/hooks/use-cwd-actions.test.tsx	text	97	2567
apps/desktop/src/app/session/hooks/use-cwd-actions.ts	text	124	3788
apps/desktop/src/app/session/hooks/use-hermes-config.test.ts	text	193	7056
apps/desktop/src/app/session/hooks/use-hermes-config.ts	text	124	4521
apps/desktop/src/app/session/hooks/use-message-stream/agent-init-error.test.tsx	text	131	4503
apps/desktop/src/app/session/hooks/use-message-stream/approval-mode-event.test.tsx	text	102	3160
apps/desktop/src/app/session/hooks/use-message-stream/clarify-hydration.test.tsx	text	116	4160
apps/desktop/src/app/session/hooks/use-message-stream/compaction-event.test.tsx	text	92	2990
apps/desktop/src/app/session/hooks/use-message-stream/composer-model-event.test.tsx	text	99	3045
apps/desktop/src/app/session/hooks/use-message-stream/delta-flush.test.tsx	text	421	13706
apps/desktop/src/app/session/hooks/use-message-stream/gateway-event.ts	text	1237	54860
apps/desktop/src/app/session/hooks/use-message-stream/index.ts	text	781	28668
apps/desktop/src/app/session/hooks/use-message-stream/interim-sealing.test.tsx	text	314	11205
apps/desktop/src/app/session/hooks/use-message-stream/moa-progress-event.test.tsx	text	123	4267
apps/desktop/src/app/session/hooks/use-message-stream/moa-reference-event.test.tsx	text	114	3668
apps/desktop/src/app/session/hooks/use-message-stream/session-info-side-effects.test.tsx	text	158	5473
apps/desktop/src/app/session/hooks/use-message-stream/session-reclaimed.test.tsx	text	125	4161
apps/desktop/src/app/session/hooks/use-message-stream/stale-pending-settle.test.tsx	text	128	4219
apps/desktop/src/app/session/hooks/use-message-stream/stream-flush.test.tsx	text	96	3427
apps/desktop/src/app/session/hooks/use-message-stream/terminal-error-frame.test.tsx	text	119	3901
apps/desktop/src/app/session/hooks/use-message-stream/todo-cleanup.test.tsx	text	93	3036
apps/desktop/src/app/session/hooks/use-message-stream/tool-drafting-event.test.tsx	text	124	4124
apps/desktop/src/app/session/hooks/use-message-stream/utils.test.ts	text	66	2551
apps/desktop/src/app/session/hooks/use-message-stream/utils.ts	text	185	6266
apps/desktop/src/app/session/hooks/use-model-controls.test.tsx	text	561	19226
apps/desktop/src/app/session/hooks/use-model-controls.ts	text	264	10215
apps/desktop/src/app/session/hooks/use-preview-routing.ts	text	124	4648
apps/desktop/src/app/session/hooks/use-prompt-actions/index.test.tsx	text	4449	161493
apps/desktop/src/app/session/hooks/use-prompt-actions/index.ts	text	962	32970
apps/desktop/src/app/session/hooks/use-prompt-actions/resolve-target-session.test.ts	text	144	5167
apps/desktop/src/app/session/hooks/use-prompt-actions/resolve-target-session.ts	text	111	4759
apps/desktop/src/app/session/hooks/use-prompt-actions/rewind.test.ts	text	19	555
apps/desktop/src/app/session/hooks/use-prompt-actions/rewind.ts	text	298	9851
apps/desktop/src/app/session/hooks/use-prompt-actions/slash.ts	text	1087	41701
apps/desktop/src/app/session/hooks/use-prompt-actions/submit.ts	text	747	30120
apps/desktop/src/app/session/hooks/use-prompt-actions/utils.test.ts	text	291	9686
apps/desktop/src/app/session/hooks/use-prompt-actions/utils.ts	text	410	15583
apps/desktop/src/app/session/hooks/use-route-resume.test.tsx	text	519	21426
apps/desktop/src/app/session/hooks/use-route-resume.ts	text	306	13843
apps/desktop/src/app/session/hooks/use-session-actions.test.tsx	text	1686	60782
apps/desktop/src/app/session/hooks/use-session-actions/index.ts	text	1472	61853
apps/desktop/src/app/session/hooks/use-session-actions/resolve-stored-session.test.ts	text	109	4207
apps/desktop/src/app/session/hooks/use-session-actions/resume-structural-parts.test.ts	text	142	5167
apps/desktop/src/app/session/hooks/use-session-actions/utils.test.ts	text	1194	44711
apps/desktop/src/app/session/hooks/use-session-actions/utils.ts	text	1077	39883
apps/desktop/src/app/session/hooks/use-session-list-actions.test.tsx	text	251	8578
apps/desktop/src/app/session/hooks/use-session-list-actions.ts	text	278	12393
apps/desktop/src/app/session/hooks/use-session-state-cache.test.tsx	text	495	17268
apps/desktop/src/app/session/hooks/use-session-state-cache.ts	text	341	14450
apps/desktop/src/app/session/workspace-session-target.test.ts	text	81	2202
apps/desktop/src/app/session/workspace-session-target.ts	text	64	2046
apps/desktop/src/app/settings/about-settings.tsx	text	183	6018
apps/desktop/src/app/settings/appearance-settings.tsx	text	549	20604
apps/desktop/src/app/settings/billing/account-row-value.tsx	text	48	1606
apps/desktop/src/app/settings/billing/api.test.ts	text	214	7541
apps/desktop/src/app/settings/billing/api.ts	text	193	7261
apps/desktop/src/app/settings/billing/auto-reload-row.tsx	text	293	10727
apps/desktop/src/app/settings/billing/billing-amounts.ts	text	123	3419
apps/desktop/src/app/settings/billing/current-plan-card.tsx	text	57	2453
apps/desktop/src/app/settings/billing/dev-fixtures.ts	text	469	13607
apps/desktop/src/app/settings/billing/errors.test.ts	text	84	2632
apps/desktop/src/app/settings/billing/errors.ts	text	163	5214
apps/desktop/src/app/settings/billing/fixtures.test-util.ts	text	35	1026
apps/desktop/src/app/settings/billing/index.test.tsx	text	693	28439
apps/desktop/src/app/settings/billing/index.tsx	text	584	19832
apps/desktop/src/app/settings/billing/inline-feedback.tsx	text	70	2288
apps/desktop/src/app/settings/billing/open-external.ts	text	9	294
apps/desktop/src/app/settings/billing/plans-view.tsx	text	229	7985
apps/desktop/src/app/settings/billing/simulated-api.test.ts	text	57	2736
apps/desktop/src/app/settings/billing/simulated-api.ts	text	89	3764
apps/desktop/src/app/settings/billing/tier-art.test.ts	text	25	905
apps/desktop/src/app/settings/billing/tier-art.tsx	text	69	2366
apps/desktop/src/app/settings/billing/types.test.ts	text	117	2992
apps/desktop/src/app/settings/billing/types.ts	text	35	773
apps/desktop/src/app/settings/billing/use-billing-state.test.ts	text	765	27922
apps/desktop/src/app/settings/billing/use-billing-state.ts	text	840	30160
apps/desktop/src/app/settings/billing/use-charge-poller.test.ts	text	232	6550
apps/desktop/src/app/settings/billing/use-charge-poller.ts	text	297	8811
apps/desktop/src/app/settings/billing/use-step-up.test.tsx	text	132	3635
apps/desktop/src/app/settings/billing/use-step-up.ts	text	143	3528
apps/desktop/src/app/settings/billing/use-subscription-change.test.tsx	text	171	6080
apps/desktop/src/app/settings/billing/use-subscription-change.ts	text	177	6022
apps/desktop/src/app/settings/combobox-input.tsx	text	114	3832
apps/desktop/src/app/settings/computer-use-panel.tsx	text	240	8281
apps/desktop/src/app/settings/config-field.tsx	text	235	7433
apps/desktop/src/app/settings/config-settings.tsx	text	432	14738
apps/desktop/src/app/settings/constants.ts	text	794	23707
apps/desktop/src/app/settings/credential-key-ui.tsx	text	406	13821
apps/desktop/src/app/settings/custom-endpoints-settings.tsx	text	403	14046
apps/desktop/src/app/settings/env-credentials.tsx	text	199	5834
apps/desktop/src/app/settings/env-var-actions-menu.tsx	text	179	4734
apps/desktop/src/app/settings/fallback-models-field.test.tsx	text	129	4487
apps/desktop/src/app/settings/fallback-models-field.tsx	text	170	6199
apps/desktop/src/app/settings/field-copy.ts	text	57	1649
apps/desktop/src/app/settings/gateway-settings.test.ts	text	19	736
apps/desktop/src/app/settings/gateway-settings.test.tsx	text	121	3684
apps/desktop/src/app/settings/gateway-settings.tsx	text	1521	52624
apps/desktop/src/app/settings/helpers.test.ts	text	366	15723
apps/desktop/src/app/settings/helpers.ts	text	319	10978
apps/desktop/src/app/settings/index.tsx	text	342	11192
apps/desktop/src/app/settings/keybind-settings.tsx	text	276	9290
apps/desktop/src/app/settings/keys-settings.tsx	text	108	3792
apps/desktop/src/app/settings/memory/connect.tsx	text	162	4622
apps/desktop/src/app/settings/memory/field-control.tsx	text	129	3796
apps/desktop/src/app/settings/memory/provider-config-modal.test.tsx	text	115	3606
apps/desktop/src/app/settings/memory/provider-config-modal.tsx	text	159	5552
apps/desktop/src/app/settings/memory/provider-config-panel.test.tsx	text	209	6695
apps/desktop/src/app/settings/memory/provider-config-panel.tsx	text	163	5807
apps/desktop/src/app/settings/model-settings.test.tsx	text	567	19412
apps/desktop/src/app/settings/model-settings.tsx	text	1280	48868
apps/desktop/src/app/settings/notifications-settings.tsx	text	119	4085
apps/desktop/src/app/settings/pet-settings.tsx	text	403	16380
apps/desktop/src/app/settings/plugins-settings.tsx	text	132	4305
apps/desktop/src/app/settings/primitives.tsx	text	244	7151
apps/desktop/src/app/settings/providers-settings.test.tsx	text	206	7625
apps/desktop/src/app/settings/providers-settings.tsx	text	526	20069
apps/desktop/src/app/settings/quick-entry-settings.tsx	text	103	2910
apps/desktop/src/app/settings/searchable-select.test.tsx	text	137	4819
apps/desktop/src/app/settings/searchable-select.tsx	text	115	3967
apps/desktop/src/app/settings/sessions-settings.tsx	text	391	12111
apps/desktop/src/app/settings/ssh-host-selection.test.ts	text	46	1244
apps/desktop/src/app/settings/ssh-host-selection.ts	text	43	954
apps/desktop/src/app/settings/terminal-backend-panel.test.tsx	text	127	4702
apps/desktop/src/app/settings/terminal-backend-panel.tsx	text	160	5441
apps/desktop/src/app/settings/terminal-font-setting.test.tsx	text	152	5302
apps/desktop/src/app/settings/terminal-font-setting.tsx	text	169	5903
apps/desktop/src/app/settings/toolset-config-panel.test.tsx	text	1068	42240
apps/desktop/src/app/settings/toolset-config-panel.tsx	text	880	32766
apps/desktop/src/app/settings/types.ts	text	52	1225
apps/desktop/src/app/settings/uninstall-section.tsx	text	186	6650
apps/desktop/src/app/settings/use-deep-link-highlight.ts	text	80	2140
apps/desktop/src/app/settings/voice-field-visible.test.ts	text	48	1946
apps/desktop/src/app/settings/voice-provider-fields.test.ts	text	77	2866
apps/desktop/src/app/settings/voice-provider-fields.tsx	text	141	4960
apps/desktop/src/app/settings/with-active.test.ts	text	31	1185
apps/desktop/src/app/shell/approval-mode-menu.test.tsx	text	89	3316
apps/desktop/src/app/shell/approval-mode-menu.tsx	text	76	2674
apps/desktop/src/app/shell/context-usage-panel.test.tsx	text	93	2904
apps/desktop/src/app/shell/context-usage-panel.tsx	text	147	4555
apps/desktop/src/app/shell/gateway-menu-panel.tsx	text	239	7883
apps/desktop/src/app/shell/group-setter.ts	text	6	331
apps/desktop/src/app/shell/hooks/use-overlay-routing.ts	text	90	2863
apps/desktop/src/app/shell/hooks/use-status-snapshot.test.ts	text	170	5105
apps/desktop/src/app/shell/hooks/use-status-snapshot.ts	text	106	3727
apps/desktop/src/app/shell/hooks/use-statusbar-items.tsx	text	603	22488
apps/desktop/src/app/shell/hooks/use-window-controls-overlay-width.ts	text	68	2358
apps/desktop/src/app/shell/model-catalog-menu.test.tsx	text	108	3439
apps/desktop/src/app/shell/model-catalog-menu.tsx	text	589	23432
apps/desktop/src/app/shell/model-edit-submenu.test.tsx	text	131	4149
apps/desktop/src/app/shell/model-edit-submenu.tsx	text	179	6630
apps/desktop/src/app/shell/model-menu-panel.test.tsx	text	402	15483
apps/desktop/src/app/shell/model-menu-panel.tsx	text	244	9285
apps/desktop/src/app/shell/sidebar-label.tsx	text	22	705
apps/desktop/src/app/shell/statusbar-controls.tsx	text	342	12466
apps/desktop/src/app/shell/statusbar-visibility.test.tsx	text	149	4917
apps/desktop/src/app/shell/titlebar-controls.tsx	text	321	10802
apps/desktop/src/app/shell/titlebar.test.ts	text	26	959
apps/desktop/src/app/shell/titlebar.ts	text	48	2446
apps/desktop/src/app/skills/hub.tsx	text	468	18831
apps/desktop/src/app/skills/index.test.tsx	text	157	5850
apps/desktop/src/app/skills/index.tsx	text	824	29715
apps/desktop/src/app/skills/mcp-tab.tsx	text	1689	56564
apps/desktop/src/app/skills/store.ts	text	6	426
apps/desktop/src/app/starmap/color.ts	text	138	4399
apps/desktop/src/app/starmap/constants.ts	text	62	2192
apps/desktop/src/app/starmap/geometry.ts	text	132	4453
apps/desktop/src/app/starmap/index.tsx	text	58	2153
apps/desktop/src/app/starmap/node-context-menu.tsx	text	219	7153
apps/desktop/src/app/starmap/render.ts	text	864	31861
apps/desktop/src/app/starmap/share-code.test.ts	text	173	5653
apps/desktop/src/app/starmap/share-code.ts	text	188	6395
apps/desktop/src/app/starmap/share-controls.test.tsx	text	24	810
apps/desktop/src/app/starmap/share-controls.tsx	text	134	4375
apps/desktop/src/app/starmap/simulation.ts	text	298	10603
apps/desktop/src/app/starmap/star-map.tsx	text	980	32963
apps/desktop/src/app/starmap/text.ts	text	90	2303
apps/desktop/src/app/starmap/time-axis.ts	text	105	3833
apps/desktop/src/app/starmap/timeline.tsx	text	289	9546
apps/desktop/src/app/starmap/types.ts	text	97	2073
apps/desktop/src/app/types.ts	text	206	5756
apps/desktop/src/app/updates-overlay.tsx	text	470	14904
apps/desktop/src/app/wake-indicator/wake-indicator-app.tsx	text	42	921
apps/desktop/src/app/wake-indicator/wake-indicator-root.tsx	text	26	665
apps/desktop/src/app/wake-indicator/wake-indicator.css	text	61	1290
apps/desktop/src/app/webhooks/index.tsx	text	609	20018
apps/desktop/src/assets/tiers/feature-automation.webp	binary	0	5410
apps/desktop/src/assets/tiers/feature-connect.webp	binary	0	7670
apps/desktop/src/assets/tiers/feature-memory.webp	binary	0	5214
apps/desktop/src/assets/tiers/feature-sandbox.webp	binary	0	7854
apps/desktop/src/components/Backdrop.tsx	text	24	661
apps/desktop/src/components/assistant-ui/ansi-text.tsx	text	33	966
apps/desktop/src/components/assistant-ui/artifact-card.tsx	text	136	5011
apps/desktop/src/components/assistant-ui/clarify-tool.test.tsx	text	343	10544
apps/desktop/src/components/assistant-ui/clarify-tool.tsx	text	645	21315
apps/desktop/src/components/assistant-ui/directive-text.test.ts	text	96	3905
apps/desktop/src/components/assistant-ui/directive-text.tsx	text	566	19213
apps/desktop/src/components/assistant-ui/embeds/alert.test.tsx	text	39	1300
apps/desktop/src/components/assistant-ui/embeds/alert.tsx	text	125	3582
apps/desktop/src/components/assistant-ui/embeds/embed-consent.tsx	text	55	1952
apps/desktop/src/components/assistant-ui/embeds/embed-size.ts	text	4	245
apps/desktop/src/components/assistant-ui/embeds/escape-html.ts	text	3	160
apps/desktop/src/components/assistant-ui/embeds/fail.tsx	text	7	250
apps/desktop/src/components/assistant-ui/embeds/frame-embed.tsx	text	55	1890
apps/desktop/src/components/assistant-ui/embeds/index.ts	text	5	268
apps/desktop/src/components/assistant-ui/embeds/mermaid-embed.tsx	text	113	2977
apps/desktop/src/components/assistant-ui/embeds/providers/detect.test.ts	text	133	5063
apps/desktop/src/components/assistant-ui/embeds/providers/index.ts	text	54	1428
apps/desktop/src/components/assistant-ui/embeds/providers/instagram.ts	text	26	746
apps/desktop/src/components/assistant-ui/embeds/providers/maps.ts	text	95	2783
apps/desktop/src/components/assistant-ui/embeds/providers/pinterest.ts	text	28	768
apps/desktop/src/components/assistant-ui/embeds/providers/spotify.ts	text	34	1119
apps/desktop/src/components/assistant-ui/embeds/providers/tiktok.ts	text	28	784
apps/desktop/src/components/assistant-ui/embeds/providers/twitter.ts	text	27	611
apps/desktop/src/components/assistant-ui/embeds/providers/types.ts	text	52	1870
apps/desktop/src/components/assistant-ui/embeds/providers/vimeo.ts	text	32	750
apps/desktop/src/components/assistant-ui/embeds/providers/youtube.ts	text	65	1663
apps/desktop/src/components/assistant-ui/embeds/registry.tsx	text	39	1388
apps/desktop/src/components/assistant-ui/embeds/rich-boundary.tsx	text	34	1103
apps/desktop/src/components/assistant-ui/embeds/scroll-gate.tsx	text	33	1095
apps/desktop/src/components/assistant-ui/embeds/social-embed.tsx	text	131	4685
apps/desktop/src/components/assistant-ui/embeds/spotify-embed.tsx	text	45	1309
apps/desktop/src/components/assistant-ui/embeds/svg-embed.tsx	text	32	930
apps/desktop/src/components/assistant-ui/embeds/types.ts	text	8	386
apps/desktop/src/components/assistant-ui/embeds/url-embed.tsx	text	84	3256
apps/desktop/src/components/assistant-ui/embeds/use-is-dark.ts	text	18	680
apps/desktop/src/components/assistant-ui/embeds/youtube-embed.tsx	text	47	1528
apps/desktop/src/components/assistant-ui/markdown-text.artifacts.test.tsx	text	75	2898
apps/desktop/src/components/assistant-ui/markdown-text.media.test.tsx	text	81	2955
apps/desktop/src/components/assistant-ui/markdown-text.session.test.tsx	text	66	2221
apps/desktop/src/components/assistant-ui/markdown-text.test.ts	text	309	12184
apps/desktop/src/components/assistant-ui/markdown-text.tsx	text	642	22869
apps/desktop/src/components/assistant-ui/message-render-boundary.test.tsx	text	80	2100
apps/desktop/src/components/assistant-ui/message-render-boundary.tsx	text	53	2172
apps/desktop/src/components/assistant-ui/reference-kinds.ts	text	173	6115
apps/desktop/src/components/assistant-ui/session-ref-open.test.tsx	text	66	2480
apps/desktop/src/components/assistant-ui/thread-remount.test.tsx	text	125	3950
apps/desktop/src/components/assistant-ui/thread/assistant-message.test.tsx	text	92	3059
apps/desktop/src/components/assistant-ui/thread/assistant-message.tsx	text	341	15410
apps/desktop/src/components/assistant-ui/thread/block-direction.test.tsx	text	130	4295
apps/desktop/src/components/assistant-ui/thread/changed-files-card.tsx	text	73	3175
apps/desktop/src/components/assistant-ui/thread/changed-files.ts	text	69	1796
apps/desktop/src/components/assistant-ui/thread/content.test.ts	text	86	2702
apps/desktop/src/components/assistant-ui/thread/content.ts	text	63	1706
apps/desktop/src/components/assistant-ui/thread/double-click-reaction.test.tsx	text	118	4050
apps/desktop/src/components/assistant-ui/thread/index.tsx	text	170	7392
apps/desktop/src/components/assistant-ui/thread/list.test.ts	text	260	8812
apps/desktop/src/components/assistant-ui/thread/list.tsx	text	631	26771
apps/desktop/src/components/assistant-ui/thread/message-parts.tsx	text	270	10622
apps/desktop/src/components/assistant-ui/thread/message-reactions.tsx	text	208	7506
apps/desktop/src/components/assistant-ui/thread/status-tail-only.test.tsx	text	107	3469
apps/desktop/src/components/assistant-ui/thread/status.test.tsx	text	71	2381
apps/desktop/src/components/assistant-ui/thread/status.tsx	text	253	9447
apps/desktop/src/components/assistant-ui/thread/streaming.test.tsx	text	695	21586
apps/desktop/src/components/assistant-ui/thread/system-message.tsx	text	81	2938
apps/desktop/src/components/assistant-ui/thread/timeline-data.test.ts	text	78	2645
apps/desktop/src/components/assistant-ui/thread/timeline-data.ts	text	89	2133
apps/desktop/src/components/assistant-ui/thread/timeline-idle.test.tsx	text	166	5106
apps/desktop/src/components/assistant-ui/thread/timeline.test.ts	text	42	1515
apps/desktop/src/components/assistant-ui/thread/timeline.tsx	text	419	14719
apps/desktop/src/components/assistant-ui/thread/timestamp.test.ts	text	36	1350
apps/desktop/src/components/assistant-ui/thread/timestamp.ts	text	32	781
apps/desktop/src/components/assistant-ui/thread/transcript-window.test.ts	text	18	619
apps/desktop/src/components/assistant-ui/thread/transcript-window.tsx	text	34	1222
apps/desktop/src/components/assistant-ui/thread/types.ts	text	4	86
apps/desktop/src/components/assistant-ui/thread/use-message-reactions.ts	text	146	5174
apps/desktop/src/components/assistant-ui/thread/user-edit-composer.tsx	text	852	28357
apps/desktop/src/components/assistant-ui/thread/user-message-edit-gesture.test.tsx	text	157	5229
apps/desktop/src/components/assistant-ui/thread/user-message-edit.test.tsx	text	186	5948
apps/desktop/src/components/assistant-ui/thread/user-message-selection.test.ts	text	28	751
apps/desktop/src/components/assistant-ui/thread/user-message-text.test.tsx	text	61	2549
apps/desktop/src/components/assistant-ui/thread/user-message-text.tsx	text	175	5447
apps/desktop/src/components/assistant-ui/thread/user-message.tsx	text	438	18944
apps/desktop/src/components/assistant-ui/tool/approval.test.tsx	text	183	6971
apps/desktop/src/components/assistant-ui/tool/approval.tsx	text	300	12433
apps/desktop/src/components/assistant-ui/tool/delegate-model.test.ts	text	133	4397
apps/desktop/src/components/assistant-ui/tool/delegate-model.ts	text	150	5755
apps/desktop/src/components/assistant-ui/tool/delegate.tsx	text	158	6057
apps/desktop/src/components/assistant-ui/tool/fallback-model.test.ts	text	452	16188
apps/desktop/src/components/assistant-ui/tool/fallback-model/format.ts	text	132	3283
apps/desktop/src/components/assistant-ui/tool/fallback-model/index.ts	text	1499	43031
apps/desktop/src/components/assistant-ui/tool/fallback-model/targets.ts	text	74	1853
apps/desktop/src/components/assistant-ui/tool/fallback-model/types.ts	text	86	2106
apps/desktop/src/components/assistant-ui/tool/fallback-preview-scope.test.tsx	text	76	2496
apps/desktop/src/components/assistant-ui/tool/fallback.test.ts	text	68	2634
apps/desktop/src/components/assistant-ui/tool/fallback.tsx	text	997	38992
apps/desktop/src/components/assistant-ui/tool/run-summary.test.ts	text	60	2868
apps/desktop/src/components/assistant-ui/tool/run-summary.ts	text	156	5534
apps/desktop/src/components/assistant-ui/tool/run-ticker.tsx	text	28	1062
apps/desktop/src/components/assistant-ui/tool/tool-group.test.tsx	text	655	21095
apps/desktop/src/components/assistant-ui/tooltip-icon-button.tsx	text	33	893
apps/desktop/src/components/billing-banner.tsx	text	72	2656
apps/desktop/src/components/boot-failure-overlay.test.tsx	text	101	3471
apps/desktop/src/components/boot-failure-overlay.tsx	text	363	12916
apps/desktop/src/components/boot-failure-reauth.test.ts	text	177	6629
apps/desktop/src/components/boot-failure-reauth.ts	text	153	5309
apps/desktop/src/components/brand-mark.tsx	text	19	663
apps/desktop/src/components/chat/activity-timer-text.tsx	text	25	735
apps/desktop/src/components/chat/activity-timer.test.tsx	text	156	4427
apps/desktop/src/components/chat/activity-timer.ts	text	115	3912
apps/desktop/src/components/chat/code-card.tsx	text	48	1572
apps/desktop/src/components/chat/code-editor-theme.ts	text	104	3744
apps/desktop/src/components/chat/code-editor.tsx	text	392	13193
apps/desktop/src/components/chat/compact-markdown.tsx	text	115	3663
apps/desktop/src/components/chat/composer-dock.ts	text	70	3578
apps/desktop/src/components/chat/diff-lines.tsx	text	677	21348
apps/desktop/src/components/chat/disclosure-row.tsx	text	75	3059
apps/desktop/src/components/chat/expandable-block.test.tsx	text	74	2808
apps/desktop/src/components/chat/expandable-block.tsx	text	67	2624
apps/desktop/src/components/chat/fixed-row-window.ts	text	155	4175
apps/desktop/src/components/chat/generated-image-result.tsx	text	180	5787
apps/desktop/src/components/chat/image-generation-placeholder.tsx	text	315	10164
apps/desktop/src/components/chat/intro-copy.jsonl	text	75	12698
apps/desktop/src/components/chat/intro.tsx	text	184	5295
apps/desktop/src/components/chat/json-document-editor.tsx	text	97	3022
apps/desktop/src/components/chat/log-tail.tsx	text	67	2432
apps/desktop/src/components/chat/preview-attachment.tsx	text	115	3770
apps/desktop/src/components/chat/scaffold-row.tsx	text	45	1709
apps/desktop/src/components/chat/shiki-block.tsx	text	15	583
apps/desktop/src/components/chat/shiki-highlighter.test.ts	text	37	1291
apps/desktop/src/components/chat/shiki-highlighter.tsx	text	181	6034
apps/desktop/src/components/chat/skeletons.tsx	text	47	1595
apps/desktop/src/components/chat/stable-text.tsx	text	23	627
apps/desktop/src/components/chat/status-row.tsx	text	79	2779
apps/desktop/src/components/chat/status-section.tsx	text	42	1756
apps/desktop/src/components/chat/syntax-diff.tsx	text	27	1156
apps/desktop/src/components/chat/terminal-output.tsx	text	61	2120
apps/desktop/src/components/chat/vibe-hearts.tsx	text	115	3638
apps/desktop/src/components/chat/widget-shell.ts	text	12	672
apps/desktop/src/components/chat/zoomable-image.tsx	text	134	3745
apps/desktop/src/components/desktop-install-overlay.test.tsx	text	576	19745
apps/desktop/src/components/desktop-install-overlay.tsx	text	723	26258
apps/desktop/src/components/error-boundary.tsx	text	77	2170
apps/desktop/src/components/find-bar.test.tsx	text	613	21464
apps/desktop/src/components/find-bar.tsx	text	222	7729
apps/desktop/src/components/first-run-remote-form.tsx	text	346	11624
apps/desktop/src/components/gateway-connecting-overlay.test.tsx	text	199	6424
apps/desktop/src/components/gateway-connecting-overlay.tsx	text	160	5828
apps/desktop/src/components/haptics-provider.tsx	text	43	1436
apps/desktop/src/components/idle-mount.test.tsx	text	50	1154
apps/desktop/src/components/idle-mount.tsx	text	28	1118
apps/desktop/src/components/language-switcher.test.tsx	text	53	1756
apps/desktop/src/components/language-switcher.tsx	text	175	5928
apps/desktop/src/components/model-picker.tsx	text	351	12104
apps/desktop/src/components/model-visibility-dialog.tsx	text	188	7407
apps/desktop/src/components/notifications.tsx	text	301	10175
apps/desktop/src/components/onboarding/flow.tsx	text	351	11818
apps/desktop/src/components/onboarding/glyph.tsx	text	170	5663
apps/desktop/src/components/onboarding/index.test.tsx	text	127	4405
apps/desktop/src/components/onboarding/index.tsx	text	699	25195
apps/desktop/src/components/onboarding/providers.tsx	text	129	5209
apps/desktop/src/components/page-loader.tsx	text	34	746
apps/desktop/src/components/pane-shell/edit-mode.tsx	text	59	1785
apps/desktop/src/components/pane-shell/geometry.ts	text	308	9932
apps/desktop/src/components/pane-shell/index.ts	text	7	346
apps/desktop/src/components/pane-shell/pane-visibility.test.ts	text	41	1326
apps/desktop/src/components/pane-shell/pane-visibility.ts	text	51	2698
apps/desktop/src/components/pane-shell/tree/floating-adoption.test.ts	text	98	3048
apps/desktop/src/components/pane-shell/tree/focus-tab-hijack.test.ts	text	75	2860
apps/desktop/src/components/pane-shell/tree/focused-session-tab.test.ts	text	124	4752
apps/desktop/src/components/pane-shell/tree/grid-model.ts	text	624	17212
apps/desktop/src/components/pane-shell/tree/grid-to-tree.ts	text	198	6526
apps/desktop/src/components/pane-shell/tree/hovered-zone-tabs.test.ts	text	147	5820
apps/desktop/src/components/pane-shell/tree/model.ts	text	584	19116
apps/desktop/src/components/pane-shell/tree/multi-tab-drag.test.ts	text	147	5632
apps/desktop/src/components/pane-shell/tree/pane-reload.test.ts	text	28	1013
apps/desktop/src/components/pane-shell/tree/pane-toggle-visibility.test.ts	text	126	3749
apps/desktop/src/components/pane-shell/tree/presets.ts	text	111	3101
apps/desktop/src/components/pane-shell/tree/reactive-unhide.test.ts	text	197	7914
apps/desktop/src/components/pane-shell/tree/remove-pane.test.ts	text	42	1709
