file	line	path	start	class	gate	detail
notes/r4-90-doc-conflict-rulings.md	146	tools-reference.md	30	AMBIGUOUS	gate-visible	2 个候选
notes/r4-90-doc-conflict-rulings.md	149	tools-reference.md	106	AMBIGUOUS	gate-visible	2 个候选
notes/r4-90-doc-conflict-rulings.md	153	vision_routing.py	1	UNIQUE-SUFFIX	gate-visible	tools/computer_use/vision_routing.py
notes/r4-90-doc-conflict-rulings.md	163	tools-reference.md	106	AMBIGUOUS	gate-visible	2 个候选
notes/r4-90-doc-conflict-rulings.md	197	tool.py	1330	UNIQUE-SUFFIX	gate-visible	tools/computer_use/tool.py
notes/r4-90-doc-conflict-rulings.md	197	cua_backend.py	2050	UNIQUE-SUFFIX	gate-visible	tools/computer_use/cua_backend.py
notes/r4-90-doc-conflict-rulings.md	198	cua_backend.py	29	UNIQUE-SUFFIX	gate-visible	tools/computer_use/cua_backend.py
notes/r4-90-doc-conflict-rulings.md	207	base.py	697	AMBIGUOUS	gate-visible	9 个候选
notes/r4-90-doc-conflict-rulings.md	241	tools.md	88	AMBIGUOUS	gate-visible	2 个候选
notes/r4-90-doc-conflict-rulings.md	243	tools.md	148	AMBIGUOUS	gate-visible	2 个候选
notes/r5-01-state-schema-portability.md	172	session_activity.py	19	UNIQUE-SUFFIX	gate-visible	agent/session_activity.py
notes/r5-01-state-schema-portability.md	173	session_activity.py	32	UNIQUE-SUFFIX	gate-visible	agent/session_activity.py
notes/r5-01-state-schema-portability.md	184	session_activity.py	63	UNIQUE-SUFFIX	gate-visible	agent/session_activity.py
notes/r5-01-state-schema-portability.md	187	message_content.py	7	UNIQUE-SUFFIX	gate-visible	agent/message_content.py
notes/r5-02-hermes-state-sessiondb.md	762	session-storage.md	144	AMBIGUOUS	gate-visible	2 个候选
notes/r5-02-hermes-state-sessiondb.md	763	session-storage.md	178	AMBIGUOUS	gate-visible	2 个候选
notes/r5-02-hermes-state-sessiondb.md	764	session-storage.md	13	AMBIGUOUS	gate-visible	2 个候选
notes/r5-02-hermes-state-sessiondb.md	765	session-storage.md	135	AMBIGUOUS	gate-visible	2 个候选
notes/r5-02-hermes-state-sessiondb.md	766	session-storage.md	369	AMBIGUOUS	gate-visible	2 个候选
notes/r5-02-hermes-state-sessiondb.md	767	session-storage.md	399	AMBIGUOUS	gate-visible	2 个候选
notes/r5-10-fts5-session-search.md	205	fts5_cjk.c	4	UNIQUE-SUFFIX	gate-visible	native/fts5_cjk/fts5_cjk.c
notes/r5-10-fts5-session-search.md	599	fts5_cjk.c	173	UNIQUE-SUFFIX	gate-visible	native/fts5_cjk/fts5_cjk.c
notes/r5-10-fts5-session-search.md	638	session-storage.md	135	AMBIGUOUS	gate-visible	2 个候选
notes/r5-10-fts5-session-search.md	639	memory.md	205	AMBIGUOUS	gate-visible	2 个候选
notes/r5-10-fts5-session-search.md	639	sessions.md	573	AMBIGUOUS	gate-visible	2 个候选
notes/r5-10-fts5-session-search.md	640	session-storage.md	17	AMBIGUOUS	gate-visible	2 个候选
notes/r5-20-context-compression.md	242	conversation_compression.py	3203	UNIQUE-SUFFIX	gate-visible	agent/conversation_compression.py
notes/r5-20-context-compression.md	345	manual_compression_feedback.py	110	UNIQUE-SUFFIX	gate-visible	agent/manual_compression_feedback.py
notes/r5-20-context-compression.md	477	context_compressor.py	1975	UNIQUE-SUFFIX	gate-visible	agent/context_compressor.py
notes/r5-20-context-compression.md	477	context_compressor.py	1993	UNIQUE-SUFFIX	gate-visible	agent/context_compressor.py
notes/r5-20-context-compression.md	477	conversation_compression.py	2819	UNIQUE-SUFFIX	gate-visible	agent/conversation_compression.py
notes/r5-20-context-compression.md	501	context_compressor.py	214	UNIQUE-SUFFIX	gate-visible	agent/context_compressor.py
notes/r5-20-context-compression.md	527	context_compressor.py	6826	UNIQUE-SUFFIX	gate-visible	agent/context_compressor.py
notes/r5-20-context-compression.md	567	conversation_compression.py	2260	UNIQUE-SUFFIX	gate-visible	agent/conversation_compression.py
notes/r5-20-context-compression.md	568	context_compressor.py	3531	UNIQUE-SUFFIX	gate-visible	agent/context_compressor.py
notes/r5-20-context-compression.md	568	auxiliary_client.py	8875	UNIQUE-SUFFIX	gate-visible	agent/auxiliary_client.py
notes/r5-20-context-compression.md	568	conversation_compression.py	2787	UNIQUE-SUFFIX	gate-visible	agent/conversation_compression.py
notes/r5-20-context-compression.md	576	context_compressor.py	4058	UNIQUE-SUFFIX	gate-visible	agent/context_compressor.py
notes/r5-20-context-compression.md	589	context_compressor.py	5347	UNIQUE-SUFFIX	gate-visible	agent/context_compressor.py
notes/r5-20-context-compression.md	619	context_compressor.py	1129	UNIQUE-SUFFIX	gate-visible	agent/context_compressor.py
notes/r5-20-context-compression.md	619	test_proactive_tool_result_pruning.py	87	UNIQUE-SUFFIX	gate-visible	tests/agent/test_proactive_tool_result_pruning.py
notes/r5-20-context-compression.md	631	context_compressor.py	4650	UNIQUE-SUFFIX	gate-visible	agent/context_compressor.py
notes/r5-20-context-compression.md	633	conversation_compression.py	1688	UNIQUE-SUFFIX	gate-visible	agent/conversation_compression.py
notes/r5-20-context-compression.md	635	context_compressor.py	4759	UNIQUE-SUFFIX	gate-visible	agent/context_compressor.py
notes/r5-20-context-compression.md	639	config_defaults.py	560	UNIQUE-SUFFIX	gate-visible	hermes_cli/config_defaults.py
notes/r5-30-prompt-context-engineering.md	86	prompt_builder.py	154	UNIQUE-SUFFIX	gate-visible	agent/prompt_builder.py
notes/r5-30-prompt-context-engineering.md	88	system_prompt.py	212	UNIQUE-SUFFIX	gate-visible	agent/system_prompt.py
notes/r5-30-prompt-context-engineering.md	88	prompt_builder.py	330	UNIQUE-SUFFIX	gate-visible	agent/prompt_builder.py
notes/r5-30-prompt-context-engineering.md	90	prompt_builder.py	387	UNIQUE-SUFFIX	gate-visible	agent/prompt_builder.py
notes/r5-30-prompt-context-engineering.md	90	prompt_builder.py	370	UNIQUE-SUFFIX	gate-visible	agent/prompt_builder.py
notes/r5-30-prompt-context-engineering.md	102	prompt_builder.py	180	UNIQUE-SUFFIX	gate-visible	agent/prompt_builder.py
notes/r5-30-prompt-context-engineering.md	104	system_prompt.py	249	UNIQUE-SUFFIX	gate-visible	agent/system_prompt.py
notes/r5-30-prompt-context-engineering.md	104	prompt_builder.py	655	UNIQUE-SUFFIX	gate-visible	agent/prompt_builder.py
notes/r5-30-prompt-context-engineering.md	106	system_prompt.py	256	UNIQUE-SUFFIX	gate-visible	agent/system_prompt.py
notes/r5-30-prompt-context-engineering.md	106	prompt_builder.py	498	UNIQUE-SUFFIX	gate-visible	agent/prompt_builder.py
notes/r5-30-prompt-context-engineering.md	108	prompt_builder.py	1894	UNIQUE-SUFFIX	gate-visible	agent/prompt_builder.py
notes/r5-30-prompt-context-engineering.md	126	prompt_builder.py	326	UNIQUE-SUFFIX	gate-visible	agent/prompt_builder.py
notes/r5-30-prompt-context-engineering.md	128	system_prompt.py	329	UNIQUE-SUFFIX	gate-visible	agent/system_prompt.py
notes/r5-30-prompt-context-engineering.md	130	prompt_builder.py	1173	UNIQUE-SUFFIX	gate-visible	agent/prompt_builder.py
notes/r5-30-prompt-context-engineering.md	130	prompt_builder.py	1040	UNIQUE-SUFFIX	gate-visible	agent/prompt_builder.py
notes/r5-30-prompt-context-engineering.md	130	prompt_builder.py	1259	UNIQUE-SUFFIX	gate-visible	agent/prompt_builder.py
notes/r5-30-prompt-context-engineering.md	132	system_prompt.py	350	UNIQUE-SUFFIX	gate-visible	agent/system_prompt.py
notes/r5-30-prompt-context-engineering.md	134	system_prompt.py	387	UNIQUE-SUFFIX	gate-visible	agent/system_prompt.py
notes/r5-30-prompt-context-engineering.md	134	system_prompt.py	404	UNIQUE-SUFFIX	gate-visible	agent/system_prompt.py
notes/r5-30-prompt-context-engineering.md	134	prompt_builder.py	706	UNIQUE-SUFFIX	gate-visible	agent/prompt_builder.py
notes/r5-30-prompt-context-engineering.md	134	system_prompt.py	73	UNIQUE-SUFFIX	gate-visible	agent/system_prompt.py
notes/r5-30-prompt-context-engineering.md	134	system_prompt.py	451	UNIQUE-SUFFIX	gate-visible	agent/system_prompt.py
notes/r5-30-prompt-context-engineering.md	138	system_prompt.py	475	UNIQUE-SUFFIX	gate-visible	agent/system_prompt.py
notes/r5-30-prompt-context-engineering.md	165	prompt_builder.py	1602	UNIQUE-SUFFIX	gate-visible	agent/prompt_builder.py
notes/r5-30-prompt-context-engineering.md	165	prompt_builder.py	1388	UNIQUE-SUFFIX	gate-visible	agent/prompt_builder.py
notes/r5-30-prompt-context-engineering.md	165	prompt_builder.py	1705	UNIQUE-SUFFIX	gate-visible	agent/prompt_builder.py
notes/r5-30-prompt-context-engineering.md	169	system_prompt.py	590	UNIQUE-SUFFIX	gate-visible	agent/system_prompt.py
notes/r5-30-prompt-context-engineering.md	169	system_prompt.py	602	UNIQUE-SUFFIX	gate-visible	agent/system_prompt.py
notes/r5-30-prompt-context-engineering.md	199	prompt_builder.py	108	UNIQUE-SUFFIX	gate-visible	agent/prompt_builder.py
notes/r5-30-prompt-context-engineering.md	199	prompt_builder.py	2061	UNIQUE-SUFFIX	gate-visible	agent/prompt_builder.py
notes/r5-30-prompt-context-engineering.md	201	prompt_builder.py	2165	UNIQUE-SUFFIX	gate-visible	agent/prompt_builder.py
notes/r5-30-prompt-context-engineering.md	201	system_prompt.py	487	UNIQUE-SUFFIX	gate-visible	agent/system_prompt.py
notes/r5-30-prompt-context-engineering.md	221	system_prompt.py	179	UNIQUE-SUFFIX	gate-visible	agent/system_prompt.py
notes/r5-30-prompt-context-engineering.md	237	prompt_builder.py	1332	UNIQUE-SUFFIX	gate-visible	agent/prompt_builder.py
notes/r5-30-prompt-context-engineering.md	253	prompt_builder.py	66	UNIQUE-SUFFIX	gate-visible	agent/prompt_builder.py
notes/r5-30-prompt-context-engineering.md	253	prompt_builder.py	62	UNIQUE-SUFFIX	gate-visible	agent/prompt_builder.py
notes/r5-30-prompt-context-engineering.md	264	prompt_builder.py	60	UNIQUE-SUFFIX	gate-visible	agent/prompt_builder.py
notes/r5-30-prompt-context-engineering.md	264	threat_patterns.py	53	UNIQUE-SUFFIX	gate-visible	tools/threat_patterns.py
notes/r5-30-prompt-context-engineering.md	280	coding_context.py	9	UNIQUE-SUFFIX	gate-visible	agent/coding_context.py
notes/r5-30-prompt-context-engineering.md	280	coding_context.py	39	UNIQUE-SUFFIX	gate-visible	agent/coding_context.py
notes/r5-30-prompt-context-engineering.md	282	coding_context.py	434	UNIQUE-SUFFIX	gate-visible	agent/coding_context.py
notes/r5-30-prompt-context-engineering.md	282	coding_context.py	405	UNIQUE-SUFFIX	gate-visible	agent/coding_context.py
notes/r5-30-prompt-context-engineering.md	293	coding_context.py	110	UNIQUE-SUFFIX	gate-visible	agent/coding_context.py
notes/r5-30-prompt-context-engineering.md	295	coding_context.py	523	UNIQUE-SUFFIX	gate-visible	agent/coding_context.py
notes/r5-30-prompt-context-engineering.md	295	coding_context.py	217	UNIQUE-SUFFIX	gate-visible	agent/coding_context.py
notes/r5-30-prompt-context-engineering.md	295	coding_context.py	160	UNIQUE-SUFFIX	gate-visible	agent/coding_context.py
notes/r5-30-prompt-context-engineering.md	295	coding_context.py	865	UNIQUE-SUFFIX	gate-visible	agent/coding_context.py
notes/r5-30-prompt-context-engineering.md	295	coding_context.py	780	UNIQUE-SUFFIX	gate-visible	agent/coding_context.py
notes/r5-30-prompt-context-engineering.md	295	coding_context.py	549	UNIQUE-SUFFIX	gate-visible	agent/coding_context.py
notes/r5-30-prompt-context-engineering.md	295	coding_context.py	719	UNIQUE-SUFFIX	gate-visible	agent/coding_context.py
notes/r5-30-prompt-context-engineering.md	297	coding_context.py	30	UNIQUE-SUFFIX	gate-visible	agent/coding_context.py
notes/r5-30-prompt-context-engineering.md	297	coding_context.py	574	UNIQUE-SUFFIX	gate-visible	agent/coding_context.py
notes/r5-30-prompt-context-engineering.md	324	context_engine.py	103	UNIQUE-SUFFIX	gate-visible	agent/context_engine.py
notes/r5-30-prompt-context-engineering.md	324	context_engine.py	194	UNIQUE-SUFFIX	gate-visible	agent/context_engine.py
notes/r5-30-prompt-context-engineering.md	324	context_engine.py	149	UNIQUE-SUFFIX	gate-visible	agent/context_engine.py
notes/r5-30-prompt-context-engineering.md	324	context_engine.py	456	UNIQUE-SUFFIX	gate-visible	agent/context_engine.py
notes/r5-30-prompt-context-engineering.md	345	context_engine.py	215	UNIQUE-SUFFIX	gate-visible	agent/context_engine.py
notes/r5-30-prompt-context-engineering.md	346	context_engine.py	243	UNIQUE-SUFFIX	gate-visible	agent/context_engine.py
notes/r5-30-prompt-context-engineering.md	347	context_engine.py	252	UNIQUE-SUFFIX	gate-visible	agent/context_engine.py
notes/r5-30-prompt-context-engineering.md	348	context_engine.py	265	UNIQUE-SUFFIX	gate-visible	agent/context_engine.py
notes/r5-30-prompt-context-engineering.md	349	context_engine.py	249	UNIQUE-SUFFIX	gate-visible	agent/context_engine.py
notes/r5-30-prompt-context-engineering.md	350	context_engine.py	281	UNIQUE-SUFFIX	gate-visible	agent/context_engine.py
notes/r5-30-prompt-context-engineering.md	362	conversation_loop.py	1141	UNIQUE-SUFFIX	gate-visible	agent/conversation_loop.py
notes/r5-30-prompt-context-engineering.md	363	conversation_loop.py	1169	UNIQUE-SUFFIX	gate-visible	agent/conversation_loop.py
notes/r5-30-prompt-context-engineering.md	364	conversation_loop.py	1773	UNIQUE-SUFFIX	gate-visible	agent/conversation_loop.py
notes/r5-30-prompt-context-engineering.md	364	turn_finalizer.py	586	UNIQUE-SUFFIX	gate-visible	agent/turn_finalizer.py
notes/r5-30-prompt-context-engineering.md	379	src/main.py	10	NOT-IN-TREE	gate-visible	src/main.py
notes/r5-30-prompt-context-engineering.md	381	context_references.py	17	UNIQUE-SUFFIX	gate-visible	agent/context_references.py
notes/r5-30-prompt-context-engineering.md	381	context_references.py	220	UNIQUE-SUFFIX	gate-visible	agent/context_references.py
notes/r5-30-prompt-context-engineering.md	381	context_references.py	171	UNIQUE-SUFFIX	gate-visible	agent/context_references.py
notes/r5-30-prompt-context-engineering.md	397	context_references.py	163	UNIQUE-SUFFIX	gate-visible	agent/context_references.py
notes/r5-30-prompt-context-engineering.md	397	context_references.py	23	UNIQUE-SUFFIX	gate-visible	agent/context_references.py
notes/r5-30-prompt-context-engineering.md	397	context_references.py	404	UNIQUE-SUFFIX	gate-visible	agent/context_references.py
notes/r5-30-prompt-context-engineering.md	397	context_references.py	280	UNIQUE-SUFFIX	gate-visible	agent/context_references.py
notes/r5-30-prompt-context-engineering.md	397	context_references.py	490	UNIQUE-SUFFIX	gate-visible	agent/context_references.py
notes/r5-30-prompt-context-engineering.md	405	subdirectory_hints.py	1	UNIQUE-SUFFIX	gate-visible	agent/subdirectory_hints.py
notes/r5-30-prompt-context-engineering.md	416	subdirectory_hints.py	140	UNIQUE-SUFFIX	gate-visible	agent/subdirectory_hints.py
notes/r5-30-prompt-context-engineering.md	416	subdirectory_hints.py	160	UNIQUE-SUFFIX	gate-visible	agent/subdirectory_hints.py
notes/r5-30-prompt-context-engineering.md	416	subdirectory_hints.py	209	UNIQUE-SUFFIX	gate-visible	agent/subdirectory_hints.py
notes/r5-30-prompt-context-engineering.md	416	subdirectory_hints.py	49	UNIQUE-SUFFIX	gate-visible	agent/subdirectory_hints.py
notes/r5-30-prompt-context-engineering.md	416	subdirectory_hints.py	86	UNIQUE-SUFFIX	gate-visible	agent/subdirectory_hints.py
notes/r5-30-prompt-context-engineering.md	416	subdirectory_hints.py	30	UNIQUE-SUFFIX	gate-visible	agent/subdirectory_hints.py
notes/r5-30-prompt-context-engineering.md	416	subdirectory_hints.py	303	UNIQUE-SUFFIX	gate-visible	agent/subdirectory_hints.py
notes/r5-30-prompt-context-engineering.md	426	message_sanitization.py	76	UNIQUE-SUFFIX	gate-visible	agent/message_sanitization.py
notes/r5-30-prompt-context-engineering.md	426	conversation_loop.py	1823	UNIQUE-SUFFIX	gate-visible	agent/conversation_loop.py
notes/r5-30-prompt-context-engineering.md	426	conversation_loop.py	3555	UNIQUE-SUFFIX	gate-visible	agent/conversation_loop.py
notes/r5-30-prompt-context-engineering.md	427	message_sanitization.py	324	UNIQUE-SUFFIX	gate-visible	agent/message_sanitization.py
notes/r5-30-prompt-context-engineering.md	427	conversation_loop.py	3593	UNIQUE-SUFFIX	gate-visible	agent/conversation_loop.py
notes/r5-30-prompt-context-engineering.md	428	message_sanitization.py	186	UNIQUE-SUFFIX	gate-visible	agent/message_sanitization.py
notes/r5-30-prompt-context-engineering.md	428	conversation_loop.py	824	UNIQUE-SUFFIX	gate-visible	agent/conversation_loop.py
notes/r5-30-prompt-context-engineering.md	428	chat_completion_helpers.py	3430	UNIQUE-SUFFIX	gate-visible	agent/chat_completion_helpers.py
notes/r5-30-prompt-context-engineering.md	430	message_sanitization.py	283	UNIQUE-SUFFIX	gate-visible	agent/message_sanitization.py
notes/r5-30-prompt-context-engineering.md	431	message_sanitization.py	388	UNIQUE-SUFFIX	gate-visible	agent/message_sanitization.py
notes/r5-30-prompt-context-engineering.md	431	conversation_loop.py	3772	UNIQUE-SUFFIX	gate-visible	agent/conversation_loop.py
notes/r5-30-prompt-context-engineering.md	432	message_sanitization.py	508	UNIQUE-SUFFIX	gate-visible	agent/message_sanitization.py
notes/r5-30-prompt-context-engineering.md	432	message_sanitization.py	536	UNIQUE-SUFFIX	gate-visible	agent/message_sanitization.py
notes/r5-30-prompt-context-engineering.md	433	message_sanitization.py	615	UNIQUE-SUFFIX	gate-visible	agent/message_sanitization.py
notes/r5-30-prompt-context-engineering.md	433	conversation_loop.py	2201	UNIQUE-SUFFIX	gate-visible	agent/conversation_loop.py
notes/r5-30-prompt-context-engineering.md	433	message_sanitization.py	839	UNIQUE-SUFFIX	gate-visible	agent/message_sanitization.py
notes/r5-30-prompt-context-engineering.md	441	bounded_response.py	1	UNIQUE-SUFFIX	gate-visible	agent/bounded_response.py
notes/r5-30-prompt-context-engineering.md	441	bounded_response.py	49	UNIQUE-SUFFIX	gate-visible	agent/bounded_response.py
notes/r5-30-prompt-context-engineering.md	452	bounded_response.py	63	UNIQUE-SUFFIX	gate-visible	agent/bounded_response.py
notes/r5-30-prompt-context-engineering.md	452	bounded_response.py	32	UNIQUE-SUFFIX	gate-visible	agent/bounded_response.py
notes/r5-30-prompt-context-engineering.md	460	context_breakdown.py	89	UNIQUE-SUFFIX	gate-visible	agent/context_breakdown.py
notes/r5-30-prompt-context-engineering.md	460	context_breakdown.py	31	UNIQUE-SUFFIX	gate-visible	agent/context_breakdown.py
notes/r5-30-prompt-context-engineering.md	460	context_breakdown.py	130	UNIQUE-SUFFIX	gate-visible	agent/context_breakdown.py
notes/r5-30-prompt-context-engineering.md	460	context_breakdown.py	190	UNIQUE-SUFFIX	gate-visible	agent/context_breakdown.py
notes/r5-30-prompt-context-engineering.md	460	context_breakdown.py	246	UNIQUE-SUFFIX	gate-visible	agent/context_breakdown.py
notes/r5-30-prompt-context-engineering.md	472	system_prompt.py	503	UNIQUE-SUFFIX	gate-visible	agent/system_prompt.py
notes/r5-30-prompt-context-engineering.md	474	prompt-assembly.md	88	AMBIGUOUS	gate-visible	2 个候选
notes/r5-30-prompt-context-engineering.md	474	system_prompt.py	461	UNIQUE-SUFFIX	gate-visible	agent/system_prompt.py
notes/r5-30-prompt-context-engineering.md	480	system_prompt.py	543	UNIQUE-SUFFIX	gate-visible	agent/system_prompt.py
notes/r5-30-prompt-context-engineering.md	486	system_prompt.py	193	UNIQUE-SUFFIX	gate-visible	agent/system_prompt.py
notes/r5-30-prompt-context-engineering.md	496	prompt_builder.py	2062	UNIQUE-SUFFIX	gate-visible	agent/prompt_builder.py
notes/r5-30-prompt-context-engineering.md	496	prompt-assembly.md	260	AMBIGUOUS	gate-visible	2 个候选
notes/r5-30-prompt-context-engineering.md	498	context-engine-plugin.md	100	AMBIGUOUS	gate-visible	2 个候选
notes/r5-30-prompt-context-engineering.md	498	context_engine.py	215	UNIQUE-SUFFIX	gate-visible	agent/context_engine.py
notes/r5-30-prompt-context-engineering.md	498	conversation_loop.py	1103	UNIQUE-SUFFIX	gate-visible	agent/conversation_loop.py
notes/r5-30-prompt-context-engineering.md	556	context_engine.py	34	UNIQUE-SUFFIX	gate-visible	agent/context_engine.py
notes/r5-40-checkpoint-memory.md	615	checkpoints-and-rollback.md	99	AMBIGUOUS	gate-visible	2 个候选
notes/r5-40-checkpoint-memory.md	616	checkpoints-and-rollback.md	32	AMBIGUOUS	gate-visible	2 个候选
notes/r5-40-checkpoint-memory.md	616	tool_dispatch_helpers.py	75	UNIQUE-SUFFIX	gate-visible	agent/tool_dispatch_helpers.py
notes/r5-40-checkpoint-memory.md	616	memory.md	57	AMBIGUOUS	gate-visible	2 个候选
notes/r5-40-checkpoint-memory.md	616	memory_tool.py	11	UNIQUE-SUFFIX	gate-visible	tools/memory_tool.py
notes/r5-40-checkpoint-memory.md	616	memory-providers.md	9	AMBIGUOUS	gate-visible	2 个候选
notes/r5-40-checkpoint-memory.md	616	memory_manager.py	6	AMBIGUOUS	gate-visible	2 个候选
notes/r5-40-checkpoint-memory.md	616	system_prompt.py	515	UNIQUE-SUFFIX	gate-visible	agent/system_prompt.py
notes/r5-40-checkpoint-memory.md	616	memory.md	250	AMBIGUOUS	gate-visible	2 个候选
notes/r5-40-checkpoint-memory.md	616	write_approval.py	264	UNIQUE-SUFFIX	gate-visible	tools/write_approval.py
notes/r5-60-r4-structure-cleanup.md	35	local.py	17	UNIQUE-SUFFIX	gate-visible	tools/environments/local.py
notes/r5-60-r4-structure-cleanup.md	64	base.py	1223	AMBIGUOUS	gate-visible	9 个候选
notes/r5-60-r4-structure-cleanup.md	87	local.py	1559	UNIQUE-SUFFIX	gate-visible	tools/environments/local.py
notes/r5-60-r4-structure-cleanup.md	87	local.py	1570	UNIQUE-SUFFIX	gate-visible	tools/environments/local.py
notes/r5-60-r4-structure-cleanup.md	87	local.py	1589	UNIQUE-SUFFIX	gate-visible	tools/environments/local.py
notes/r5-60-r4-structure-cleanup.md	104	local.py	53	UNIQUE-SUFFIX	gate-visible	tools/environments/local.py
notes/r5-60-r4-structure-cleanup.md	125	local.py	1513	UNIQUE-SUFFIX	gate-visible	tools/environments/local.py
notes/r5-60-r4-structure-cleanup.md	156	local.py	225	UNIQUE-SUFFIX	gate-visible	tools/environments/local.py
notes/r5-60-r4-structure-cleanup.md	156	local.py	206	UNIQUE-SUFFIX	gate-visible	tools/environments/local.py
notes/r5-60-r4-structure-cleanup.md	172	local.py	352	UNIQUE-SUFFIX	gate-visible	tools/environments/local.py
notes/r5-60-r4-structure-cleanup.md	174	local.py	539	UNIQUE-SUFFIX	gate-visible	tools/environments/local.py
notes/r5-60-r4-structure-cleanup.md	174	local.py	608	UNIQUE-SUFFIX	gate-visible	tools/environments/local.py
notes/r5-60-r4-structure-cleanup.md	176	local.py	470	UNIQUE-SUFFIX	gate-visible	tools/environments/local.py
notes/r5-60-r4-structure-cleanup.md	194	local.py	339	UNIQUE-SUFFIX	gate-visible	tools/environments/local.py
notes/r5-60-r4-structure-cleanup.md	196	local.py	1171	UNIQUE-SUFFIX	gate-visible	tools/environments/local.py
notes/r5-60-r4-structure-cleanup.md	196	local.py	1069	UNIQUE-SUFFIX	gate-visible	tools/environments/local.py
notes/r5-60-r4-structure-cleanup.md	200	base.py	646	AMBIGUOUS	gate-visible	9 个候选
notes/r5-60-r4-structure-cleanup.md	222	base.py	651	AMBIGUOUS	gate-visible	9 个候选
notes/r5-60-r4-structure-cleanup.md	224	local.py	897	UNIQUE-SUFFIX	gate-visible	tools/environments/local.py
notes/r5-60-r4-structure-cleanup.md	226	base.py	567	AMBIGUOUS	gate-visible	9 个候选
notes/r5-60-r4-structure-cleanup.md	226	local.py	935	UNIQUE-SUFFIX	gate-visible	tools/environments/local.py
notes/r5-60-r4-structure-cleanup.md	228	local.py	1244	UNIQUE-SUFFIX	gate-visible	tools/environments/local.py
notes/r5-60-r4-structure-cleanup.md	234	local.py	1351	UNIQUE-SUFFIX	gate-visible	tools/environments/local.py
notes/r5-60-r4-structure-cleanup.md	238	local.py	1670	UNIQUE-SUFFIX	gate-visible	tools/environments/local.py
notes/r5-60-r4-structure-cleanup.md	259	browser_tool.py	1981	UNIQUE-SUFFIX	gate-visible	tools/browser_tool.py
notes/r5-60-r4-structure-cleanup.md	259	browser_tool.py	5017	UNIQUE-SUFFIX	gate-visible	tools/browser_tool.py
notes/r5-60-r4-structure-cleanup.md	459	shell_hooks.py	142	UNIQUE-SUFFIX	gate-visible	agent/shell_hooks.py
notes/r5-60-r4-structure-cleanup.md	536	hooks.md	1103	AMBIGUOUS	gate-visible	2 个候选
notes/r5-60-r4-structure-cleanup.md	554	open_preview_tool.py	46	UNIQUE-SUFFIX	gate-visible	tools/open_preview_tool.py
notes/r5-60-r4-structure-cleanup.md	554	focus_pane_tool.py	26	UNIQUE-SUFFIX	gate-visible	tools/focus_pane_tool.py
notes/r5-60-r4-structure-cleanup.md	554	react_to_message_tool.py	80	UNIQUE-SUFFIX	gate-visible	tools/react_to_message_tool.py
notes/r5-60-r4-structure-cleanup.md	575	base.py	645	AMBIGUOUS	gate-visible	9 个候选
notes/r5-60-r4-structure-cleanup.md	575	local.py	1477	UNIQUE-SUFFIX	gate-visible	tools/environments/local.py
notes/r5-60-r4-structure-cleanup.md	576	local.py	1419	UNIQUE-SUFFIX	gate-visible	tools/environments/local.py
notes/r5-60-r4-structure-cleanup.md	576	local.py	1635	UNIQUE-SUFFIX	gate-visible	tools/environments/local.py
notes/r5-90-doc-conflict-rulings.md	13	session-storage.md	146	AMBIGUOUS	gate-visible	2 个候选
notes/r5-90-doc-conflict-rulings.md	17	session-storage.md	144	AMBIGUOUS	gate-visible	2 个候选
notes/r5-90-doc-conflict-rulings.md	23	session-storage.md	178	AMBIGUOUS	gate-visible	2 个候选
notes/r5-90-doc-conflict-rulings.md	31	session-storage.md	13	AMBIGUOUS	gate-visible	2 个候选
notes/r5-90-doc-conflict-rulings.md	52	session_search_tool.py	863	UNIQUE-SUFFIX	gate-visible	tools/session_search_tool.py
notes/r5-90-doc-conflict-rulings.md	57	sessions.md	553	AMBIGUOUS	gate-visible	2 个候选
notes/r5-90-doc-conflict-rulings.md	57	memory.md	198	AMBIGUOUS	gate-visible	2 个候选
notes/r5-90-doc-conflict-rulings.md	58	tools-reference.md	158	AMBIGUOUS	gate-visible	2 个候选
notes/r5-90-doc-conflict-rulings.md	71	prompt_builder.py	2189	UNIQUE-SUFFIX	gate-visible	agent/prompt_builder.py
notes/r5-90-doc-conflict-rulings.md	72	prompt_builder.py	2188	UNIQUE-SUFFIX	gate-visible	agent/prompt_builder.py
notes/r5-90-doc-conflict-rulings.md	75	prompt_builder.py	66	UNIQUE-SUFFIX	gate-visible	agent/prompt_builder.py
notes/r5-90-doc-conflict-rulings.md	79	configuration.md	2303	AMBIGUOUS	gate-visible	4 个候选
notes/r5-90-doc-conflict-rulings.md	81	prompt_builder.py	2062	UNIQUE-SUFFIX	gate-visible	agent/prompt_builder.py
notes/r5-90-doc-conflict-rulings.md	82	subdirectory_hints.py	1	UNIQUE-SUFFIX	gate-visible	agent/subdirectory_hints.py
notes/r5-90-doc-conflict-rulings.md	82	prompt-assembly.md	260	AMBIGUOUS	gate-visible	2 个候选
notes/r5-90-doc-conflict-rulings.md	91	system_prompt.py	503	UNIQUE-SUFFIX	gate-visible	agent/system_prompt.py
notes/r5-90-doc-conflict-rulings.md	93	system_prompt.py	537	UNIQUE-SUFFIX	gate-visible	agent/system_prompt.py
notes/r5-90-doc-conflict-rulings.md	94	system_prompt.py	193	UNIQUE-SUFFIX	gate-visible	agent/system_prompt.py
